joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5495131611824036,0.0,0.0,0.0,0.17938973009586334,0.0,0.0,0.0,0.16803663969039917,0.0,0.022254589945077896,0.0,0.012447183020412922,0.0,0.04200573265552521,0.0,0.06244237720966339,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5567940473556519,0.0,0.0,0.0,0.17412328720092773,0.0,0.0,0.0,0.15927059948444366,0.0,0.027450507506728172,0.0,0.012098357081413269,0.0,0.04480927065014839,0.0,0.05906045064330101,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5639620423316956,0.0,0.0,0.0,0.16866065561771393,0.0,0.0,0.0,0.1503586322069168,0.0,0.033491697162389755,0.0,0.011725164018571377,0.0,0.0480642132461071,0.0,0.055611751973629,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5705145597457886,0.0,0.0,0.0,0.16349831223487854,0.0,0.0,0.0,0.1421055942773819,0.0,0.03985539823770523,0.0,0.011359727941453457,0.0,0.05148669332265854,0.0,0.052406538277864456,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5760082602500916,0.0,0.0,0.0,0.1591249406337738,0.0,0.0,0.0,0.13525497913360596,0.0,0.04594830423593521,0.0,0.011035313829779625,0.0,0.05475680157542229,0.0,0.04973132908344269,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.580077052116394,0.0,0.0,0.0,0.15596288442611694,0.0,0.0,0.0,0.1303991973400116,0.0,0.05119910463690758,0.0,0.010782584547996521,0.0,0.05756963789463043,0.0,0.0478144995868206,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5824493765830994,0.0,0.0,0.0,0.15430322289466858,0.0,0.0,0.0,0.12790223956108093,0.0,0.055122844874858856,0.0,0.010625430382788181,0.0,0.05966939777135849,0.0,0.04679778218269348,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5830125212669373,0.0,0.0,0.0,0.15424443781375885,0.0,0.0,0.0,0.12783236801624298,0.0,0.057438142597675323,0.0,0.010575261898338795,0.0,0.06091079115867615,0.0,0.04670991748571396,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5817662477493286,0.0,0.0,0.0,0.1556980460882187,0.0,0.0,0.0,0.13000506162643433,0.0,0.05799352005124092,0.0,0.010632358491420746,0.0,0.06121721863746643,0.0,0.047485869377851486,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5788245797157288,0.0,0.0,0.0,0.15841986238956451,0.0,0.0,0.0,0.13404503464698792,0.0,0.056785404682159424,0.0,0.010786538012325764,0.0,0.060588810592889786,0.0,0.04898941516876221,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5744218230247498,0.0,0.0,0.0,0.16208302974700928,0.0,0.0,0.0,0.1394871175289154,0.0,0.054003506898880005,0.0,0.011019154451787472,0.0,0.0591261051595211,0.0,0.05104753002524376,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.568758487701416,0.0,0.0,0.0,0.16642819344997406,0.0,0.0,0.0,0.1459806263446808,0.0,0.04996947944164276,0.0,0.011312003247439861,0.0,0.05699894204735756,0.0,0.0535258948802948,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5621408224105835,0.0,0.0,0.0,0.17109721899032593,0.0,0.0,0.0,0.15303295850753784,0.0,0.04495507478713989,0.0,0.011644111014902592,0.0,0.05434934422373772,0.0,0.056241437792778015,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,0.0,0.0,0.0,0.1756906807422638,0.0,0.0,0.0,0.1600835770368576,0.0,0.039492614567279816,0.0,0.011985684745013714,0.0,0.05145610123872757,0.0,0.05897800996899605,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.13314563035964966,0.0,0.0,0.1756906807422638,-0.03411309793591499,0.0,0.0,0.1600835770368576,-0.05185906961560249,0.039492614567279816,0.01338797528296709,0.011985684745013714,-0.00016131304437294602,0.05145610123872757,0.01122656837105751,0.05897800996899605,-0.01901041343808174
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.26348257064819336,0.0,0.0,0.1756906807422638,-0.0672793909907341,0.0,0.0,0.1600835770368576,-0.09902021288871765,0.039492614567279816,0.026732977479696274,0.011985684745013714,-0.0003906414785888046,0.05145610123872757,0.02203219197690487,0.05897800996899605,-0.036041006445884705
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.38496312499046326,0.0,0.0,0.1756906807422638,-0.09812214970588684,0.0,0.0,0.1600835770368576,-0.1368332803249359,0.039492614567279816,0.04234028980135918,0.011985684745013714,-0.0006643339875154197,0.05145610123872757,0.03330191224813461,0.05897800996899605,-0.04920288920402527
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4910508394241333,0.0,0.0,0.1756906807422638,-0.12421619892120361,0.0,0.0,0.1600835770368576,-0.1626531332731247,0.039492614567279816,0.06326846033334732,0.011985684745013714,-0.0008150369976647198,0.05145610123872757,0.046559687703847885,0.05897800996899605,-0.057529062032699585
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.5748004913330078,0.0,0.0,0.1756906807422638,-0.1426539570093155,0.0,0.0,0.1600835770368576,-0.17600791156291962,0.039492614567279816,0.08982942253351212,0.011985684745013714,-0.0006639944040216506,0.05145610123872757,0.061977602541446686,0.05897800996899605,-0.06102997064590454
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.629590630531311,0.0,0.0,0.1756906807422638,-0.15102343261241913,0.0,0.0,0.1600835770368576,-0.17830006778240204,0.039492614567279816,0.118421271443367,0.011985684745013714,-0.00016548555868212134,0.05145610123872757,0.07773967832326889,0.05897800996899605,-0.06057007610797882
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.6508825421333313,0.0,0.0,0.1756906807422638,-0.1485697627067566,0.0,0.0,0.1600835770368576,-0.17243945598602295,0.039492614567279816,0.14314739406108856,0.011985684745013714,0.0005552241927944124,0.05145610123872757,0.0909632071852684,0.05897800996899605,-0.057621151208877563
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.6381914615631104,0.0,0.0,0.1756906807422638,-0.13688476383686066,0.0,0.0,0.1600835770368576,-0.1621885448694229,0.039492614567279816,0.15888291597366333,0.011985684745013714,0.001280361320823431,0.05145610123872757,0.0992935374379158,0.05897800996899605,-0.053827252238988876
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.5962417721748352,0.0,0.0,0.1756906807422638,-0.11963047832250595,0.0,0.0,0.1600835770368576,-0.1513170748949051,0.039492614567279816,0.16381438076496124,0.011985684745013714,0.0018179366597905755,0.05145610123872757,0.10207180678844452,0.05897800996899605,-0.05056414380669594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.5346710681915283,0.0,0.0,0.1756906807422638,-0.10131672769784927,0.0,0.0,0.1600835770368576,-0.1428648978471756,0.039492614567279816,0.1599118411540985,0.011985684745013714,0.002066647633910179,0.05145610123872757,0.10041482001543045,0.05897800996899605,-0.04870147258043289
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.46603548526763916,0.0,0.0,0.1756906807422638,-0.08642643690109253,0.0,0.0,0.1600835770368576,-0.13913145661354065,0.039492614567279816,0.15153639018535614,0.011985684745013714,0.002012181794270873,0.05145610123872757,0.09650443494319916,0.05897800996899605,-0.04871371015906334
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.40283527970314026,0.0,0.0,0.1756906807422638,-0.0784316211938858,0.0,0.0,0.1600835770368576,-0.14167830348014832,0.039492614567279816,0.14278942346572876,0.011985684745013714,0.0016730318311601877,0.05145610123872757,0.09236464649438858,0.05897800996899605,-0.05085516721010208
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.35478755831718445,0.0,0.0,0.1756906807422638,-0.07924768328666687,0.0,0.0,0.1600835770368576,-0.1511874496936798,0.039492614567279816,0.13521802425384521,0.011985684745013714,0.0010530783329159021,0.05145610123872757,0.08871269226074219,0.05897800996899605,-0.05520094186067581
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.3268720805644989,0.0,0.0,0.1756906807422638,-0.08896031975746155,0.0,0.0,0.1600835770368576,-0.16708002984523773,0.039492614567279816,0.1270434856414795,0.011985684745013714,0.00014388732961378992,0.05145610123872757,0.08459378033876419,0.05897800996899605,-0.06151454150676727
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.31913861632347107,0.0,0.0,0.1756906807422638,-0.10583491623401642,0.0,0.0,0.1600835770368576,-0.1872495859861374,0.039492614567279816,0.11472350358963013,0.011985684745013714,-0.001044027740135789,0.05145610123872757,0.07816636562347412,0.05897800996899605,-0.06913144141435623
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.3282860517501831,0.0,0.0,0.1756906807422638,-0.12682321667671204,0.0,0.0,0.1600835770368576,-0.20849065482616425,0.039492614567279816,0.09567752480506897,0.011985684745013714,-0.0024430949706584215,0.05145610123872757,0.06811171025037766,0.05897800996899605,-0.07700834423303604
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.3500807285308838,0.0,0.0,0.1756906807422638,-0.1483040601015091,0.0,0.0,0.1600835770368576,-0.22723528742790222,0.039492614567279816,0.07066334784030914,0.011985684745013714,-0.003893103916198015,0.05145610123872757,0.05486377701163292,0.05897800996899605,-0.08390522003173828
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.3806474804878235,0.0,0.0,0.1756906807422638,-0.16702528297901154,0.0,0.0,0.1600835770368576,-0.24044451117515564,0.039492614567279816,0.04358690604567528,0.011985684745013714,-0.005166038405150175,0.05145610123872757,0.0405060239136219,0.05897800996899605,-0.08868495374917984
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.41664040088653564,0.0,0.0,0.1756906807422638,-0.18055947124958038,0.0,0.0,0.1600835770368576,-0.2460838258266449,0.039492614567279816,0.020167062059044838,0.011985684745013714,-0.006037186831235886,0.05145610123872757,0.028091466054320335,0.05897800996899605,-0.09050566703081131
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.45445024967193604,0.0,0.0,0.1756906807422638,-0.18727007508277893,0.0,0.0,0.1600835770368576,-0.2430165708065033,0.039492614567279816,0.0052612945437431335,0.011985684745013714,-0.006358926184475422,0.05145610123872757,0.020254381000995636,0.05897800996899605,-0.08889465779066086
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.48941662907600403,0.0,0.0,0.1756906807422638,-0.18616320192813873,0.0,0.0,0.1600835770368576,-0.23105831444263458,0.039492614567279816,0.0008273334824480116,0.011985684745013714,-0.006128901615738869,0.05145610123872757,0.01808098703622818,0.05897800996899605,-0.08387450128793716
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.5165723562240601,0.0,0.0,0.1756906807422638,-0.17709098756313324,0.0,0.0,0.1600835770368576,-0.21127299964427948,0.039492614567279816,0.006079001352190971,0.011985684745013714,-0.005470146890729666,0.05145610123872757,0.021124470978975296,0.05897800996899605,-0.07602622359991074
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.5320104956626892,0.0,0.0,0.1756906807422638,-0.16096670925617218,0.0,0.0,0.1600835770368576,-0.18588082492351532,0.039492614567279816,0.01843554712831974,0.011985684745013714,-0.0045587169006466866,0.05145610123872757,0.02791401743888855,0.05897800996899605,-0.06635180115699768
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.5343287587165833,0.0,0.0,0.1756906807422638,-0.14015620946884155,0.0,0.0,0.1600835770368576,-0.15831264853477478,0.039492614567279816,0.03507036715745926,0.011985684745013714,-0.0035552484914660454,0.05145610123872757,0.03686170652508736,0.05897800996899605,-0.05617296323180199
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.5251286625862122,0.0,0.0,0.1756906807422638,-0.1180899441242218,0.0,0.0,0.1600835770368576,-0.13236400485038757,0.039492614567279816,0.05395808815956116,0.011985684745013714,-0.0025813423562794924,0.05145610123872757,0.04688735678792,0.05897800996899605,-0.04679626226425171
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.5083866715431213,0.0,0.0,0.1756906807422638,-0.09836044907569885,0.0,0.0,0.1600835770368576,-0.11130692809820175,0.039492614567279816,0.07391548156738281,0.011985684745013714,-0.0016993768513202667,0.05145610123872757,0.05741981416940689,0.05897800996899605,-0.039266325533390045
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.48913514614105225,0.0,0.0,0.1756906807422638,-0.0839637964963913,0.0,0.0,0.1600835770368576,-0.09757951647043228,0.039492614567279816,0.09375079721212387,0.011985684745013714,-0.0009829242480918765,0.05145610123872757,0.06789569556713104,0.05897800996899605,-0.03434818238019943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4719264507293701,0.0,0.0,0.1756906807422638,-0.07677745074033737,0.0,0.0,0.1600835770368576,-0.09247902780771255,0.039492614567279816,0.11173970252275467,0.011985684745013714,-0.0005216161953285336,0.05145610123872757,0.07743015140295029,0.05897800996899605,-0.03246653079986572
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4597560167312622,0.0,0.0,0.1756906807422638,-0.07736576348543167,0.0,0.0,0.1600835770368576,-0.09598029404878616,0.039492614567279816,0.125753253698349,0.011985684745013714,-0.00040214930777437985,0.05145610123872757,0.08487924188375473,0.05897800996899605,-0.03363468125462532
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4536851644515991,0.0,0.0,0.1756906807422638,-0.08508346974849701,0.0,0.0,0.1600835770368576,-0.106837697327137,0.039492614567279816,0.1335425227880478,0.011985684745013714,-0.0006758305244147778,0.05145610123872757,0.08902286738157272,0.05897800996899605,-0.0374603234231472
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.45301884412765503,0.0,0.0,0.1756906807422638,-0.09835608303546906,0.0,0.0,0.1600835770368576,-0.12292753159999847,0.039492614567279816,0.1334579735994339,0.011985684745013714,-0.0013317459961399436,0.05145610123872757,0.08898455649614334,0.05897800996899605,-0.043237246572971344
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.45608803629875183,0.0,0.0,0.1756906807422638,-0.11521643400192261,0.0,0.0,0.1600835770368576,-0.1419651210308075,0.039492614567279816,0.12534572184085846,0.011985684745013714,-0.002296274760738015,0.05145610123872757,0.08470989018678665,0.05897800996899605,-0.0501798614859581
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.46129223704338074,0.0,0.0,0.1756906807422638,-0.13336071372032166,0.0,0.0,0.1600835770368576,-0.1615518033504486,0.039492614567279816,0.11104436218738556,0.011985684745013714,-0.0034297816455364227,0.05145610123872757,0.07719115912914276,0.05897800996899605,-0.057419247925281525
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4673214554786682,0.0,0.0,0.1756906807422638,-0.15057452023029327,0.0,0.0,0.1600835770368576,-0.17955943942070007,0.039492614567279816,0.09355306625366211,0.011985684745013714,-0.004579417873173952,0.05145610123872757,0.06800755113363266,0.05897800996899605,-0.06415651738643646
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4730324149131775,0.0,0.0,0.1756906807422638,-0.16495037078857422,0.0,0.0,0.1600835770368576,-0.19427242875099182,0.039492614567279816,0.07614815980195999,0.011985684745013714,-0.005588495638221502,0.05145610123872757,0.05886470898985863,0.05897800996899605,-0.06972692161798477
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.47752827405929565,0.0,0.0,0.1756906807422638,-0.175075963139534,0.0,0.0,0.1600835770368576,-0.2044725865125656,0.039492614567279816,0.0617327056825161,0.011985684745013714,-0.006336492486298084,0.05145610123872757,0.05127584934234619,0.05897800996899605,-0.07364056259393692
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4798548221588135,0.0,0.0,0.1756906807422638,-0.18010348081588745,0.0,0.0,0.1600835770368576,-0.2094256728887558,0.039492614567279816,0.051942311227321625,0.011985684745013714,-0.006764435674995184,0.05145610123872757,0.046104270964860916,0.05897800996899605,-0.07561391592025757
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.47913163900375366,0.0,0.0,0.1756906807422638,-0.17983683943748474,0.0,0.0,0.1600835770368576,-0.20901358127593994,0.039492614567279816,0.04715866222977638,0.011985684745013714,-0.006878212094306946,0.05145610123872757,0.04355790466070175,0.05897800996899605,-0.0756196454167366
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4749576449394226,0.0,0.0,0.1756906807422638,-0.17481282353401184,0.0,0.0,0.1600835770368576,-0.20384107530117035,0.039492614567279816,0.046915821731090546,0.011985684745013714,-0.006731411907821894,0.05145610123872757,0.043393708765506744,0.05897800996899605,-0.07390124350786209
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.46785345673561096,0.0,0.0,0.1756906807422638,-0.16621969640254974,0.0,0.0,0.1600835770368576,-0.19510877132415771,0.039492614567279816,0.050566356629133224,0.011985684745013714,-0.006391000468283892,0.05145610123872757,0.04527546465396881,0.05897800996899605,-0.07089154422283173
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4592626094818115,0.0,0.0,0.1756906807422638,-0.15560108423233032,0.0,0.0,0.1600835770368576,-0.18427973985671997,0.039492614567279816,0.05743907392024994,0.011985684745013714,-0.005917336791753769,0.05145610123872757,0.04886335879564285,0.05897800996899605,-0.06709001958370209
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4511353075504303,0.0,0.0,0.1756906807422638,-0.14453695714473724,0.0,0.0,0.1600835770368576,-0.17279726266860962,0.039492614567279816,0.06674791127443314,0.011985684745013714,-0.005364059936255217,0.05145610123872757,0.053760554641485214,0.05897800996899605,-0.0629776269197464
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.44533148407936096,0.0,0.0,0.1756906807422638,-0.1345234364271164,0.0,0.0,0.1600835770368576,-0.16208143532276154,0.039492614567279816,0.07794477045536041,0.011985684745013714,-0.004779627546668053,0.05145610123872757,0.05969313159584999,0.05897800996899605,-0.05902695655822754
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4432947337627411,0.0,0.0,0.1756906807422638,-0.12675465643405914,0.0,0.0,0.1600835770368576,-0.15333291888237,0.039492614567279816,0.09010180085897446,0.011985684745013714,-0.004218545742332935,0.05145610123872757,0.06616891920566559,0.05897800996899605,-0.055660996586084366
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.44574376940727234,0.0,0.0,0.1756906807422638,-0.12193704396486282,0.0,0.0,0.1600835770368576,-0.1473165601491928,0.039492614567279816,0.10191021114587784,0.011985684745013714,-0.003739368636161089,0.05145610123872757,0.0724732056260109,0.05897800996899605,-0.053180184215307236
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4525151550769806,0.0,0.0,0.1756906807422638,-0.12024130672216415,0.0,0.0,0.1600835770368576,-0.14427334070205688,0.039492614567279816,0.11200033873319626,0.011985684745013714,-0.003392671002075076,0.05145610123872757,0.07785098999738693,0.05897800996899605,-0.05171940475702286
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.46264541149139404,0.0,0.0,0.1756906807422638,-0.12135705351829529,0.0,0.0,0.1600835770368576,-0.14395257830619812,0.039492614567279816,0.11924813687801361,0.011985684745013714,-0.0032083161640912294,0.05145610123872757,0.08168737590312958,0.05897800996899605,-0.051243606954813004
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.47466060519218445,0.0,0.0,0.1756906807422638,-0.12462049722671509,0.0,0.0,0.1600835770368576,-0.1457444280385971,0.039492614567279816,0.12307366728782654,0.011985684745013714,-0.0031866710633039474,0.05145610123872757,0.08367647975683212,0.05897800996899605,-0.05157918110489845
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4870408773422241,0.0,0.0,0.1756906807422638,-0.129204660654068,0.0,0.0,0.1600835770368576,-0.14888159930706024,0.039492614567279816,0.12362280488014221,0.011985684745013714,-0.0032988563179969788,0.05145610123872757,0.08391382545232773,0.05897800996899605,-0.052474237978458405
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4984086751937866,0.0,0.0,0.1756906807422638,-0.13422566652297974,0.0,0.0,0.1600835770368576,-0.15256063640117645,0.039492614567279816,0.12156961113214493,0.011985684745013714,-0.003496959339827299,0.05145610123872757,0.08277732133865356,0.05897800996899605,-0.05364624410867691
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.5075636506080627,0.0,0.0,0.1756906807422638,-0.13905668258666992,0.0,0.0,0.1600835770368576,-0.1563147008419037,0.039492614567279816,0.11794491857290268,0.011985684745013714,-0.0037366431206464767,0.05145610123872757,0.08082717657089233,0.05897800996899605,-0.0549221970140934
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.5134846568107605,0.0,0.0,0.1756906807422638,-0.14317846298217773,0.0,0.0,0.1600835770368576,-0.15977796912193298,0.039492614567279816,0.11359906196594238,0.011985684745013714,-0.003981641959398985,0.05145610123872757,0.07852017134428024,0.05897800996899605,-0.05616678670048714
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.5154457092285156,0.0,0.0,0.1756906807422638,-0.14615316689014435,0.0,0.0,0.1600835770368576,-0.16260863840579987,0.039492614567279816,0.10892575234174728,0.011985684745013714,-0.0042077018879354,0.05145610123872757,0.07606714218854904,0.05897800996899605,-0.05726006627082825
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.5133058428764343,0.0,0.0,0.1756906807422638,-0.14775371551513672,0.0,0.0,0.1600835770368576,-0.16462646424770355,0.039492614567279816,0.1044699177145958,0.011985684745013714,-0.004394953139126301,0.05145610123872757,0.07374966144561768,0.05897800996899605,-0.058127593249082565
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.5074301958084106,0.0,0.0,0.1756906807422638,-0.147997185587883,0.0,0.0,0.1600835770368576,-0.1658291518688202,0.039492614567279816,0.10063101351261139,0.011985684745013714,-0.004535347688943148,0.05145610123872757,0.0717674195766449,0.05897800996899605,-0.05875471606850624
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4986622929573059,0.0,0.0,0.1756906807422638,-0.1471312791109085,0.0,0.0,0.1600835770368576,-0.16636772453784943,0.039492614567279816,0.09761452674865723,0.011985684745013714,-0.00463164784014225,0.05145610123872757,0.07021794468164444,0.05897800996899605,-0.059177618473768234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.48824799060821533,0.0,0.0,0.1756906807422638,-0.14557960629463196,0.0,0.0,0.1600835770368576,-0.16649951040744781,0.039492614567279816,0.09549642354249954,0.011985684745013714,-0.004692902788519859,0.05145610123872757,0.06913415342569351,0.05897800996899605,-0.05946509167551994
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.47747668623924255,0.0,0.0,0.1756906807422638,-0.14381052553653717,0.0,0.0,0.1600835770368576,-0.1665080487728119,0.039492614567279816,0.09416667371988297,0.011985684745013714,-0.004732237197458744,0.05145610123872757,0.06845677644014359,0.05897800996899605,-0.05969768762588501
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4675937294960022,0.0,0.0,0.1756906807422638,-0.14226821064949036,0.0,0.0,0.1600835770368576,-0.16665102541446686,0.039492614567279816,0.09349600225687027,0.011985684745013714,-0.004761380143463612,0.05145610123872757,0.06811899691820145,0.05897800996899605,-0.059946898370981216
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4596785604953766,0.0,0.0,0.1756906807422638,-0.14121082425117493,0.0,0.0,0.1600835770368576,-0.16699641942977905,0.039492614567279816,0.09321452677249908,0.011985684745013714,-0.004787791986018419,0.05145610123872757,0.06798072159290314,0.05897800996899605,-0.060222964733839035
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55511474609375,-0.4545309245586395,0.0,0.0,0.1756906807422638,-0.14077430963516235,0.0,0.0,0.1600835770368576,-0.16752563416957855,0.039492614567279816,0.09303354471921921,0.011985684745013714,-0.004816518165171146,0.05145610123872757,0.06789151579141617,0.05897800996899605,-0.06051124259829521
