joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3544136881828308,0.0,0.0,0.0,-0.246405228972435,0.0,0.0,0.0,-0.41471533477306366,0.0,0.22990545257925987,0.0,-0.0161296920850873,0.0,0.12413831427693367,0.0,-0.15981318429112434,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3612220287322998,0.0,0.0,0.0,-0.26822686195373535,0.0,0.0,0.0,-0.441950187087059,0.0,0.2809276804327965,0.0,-0.018050475046038628,0.0,0.15146201476454735,0.0,-0.17076563090085983,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34301280975341797,0.0,0.0,0.0,-0.26562437415122986,0.0,0.0,0.0,-0.4291251301765442,0.0,0.31012226827442646,0.0,-0.018465728498995304,0.0,0.16693556681275368,0.0,-0.16634780913591385,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3011554479598999,0.0,0.0,0.0,-0.2383928745985031,0.0,0.0,0.0,-0.3775913268327713,0.0,0.3114151768386364,0.0,-0.017246254719793797,0.0,0.16731470823287964,0.0,-0.14701057225465775,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23906230926513672,0.0,0.0,0.0,-0.18838569521903992,0.0,0.0,0.0,-0.2926599234342575,0.0,0.28359265998005867,0.0,-0.014428584836423397,0.0,0.15207361429929733,0.0,-0.11480096727609634,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1610279083251953,0.0,0.0,0.0,-0.12054294347763062,0.0,0.0,0.0,-0.1838184893131256,0.0,0.22936351597309113,0.0,-0.01024708617478609,0.0,0.12281490489840508,0.0,-0.07333867251873016,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07338672876358032,0.0,0.0,0.0,-0.04296116530895233,0.0,0.0,0.0,-0.0641707330942154,0.0,0.15597594901919365,0.0,-0.005183066241443157,0.0,0.08352883160114288,0.0,-0.027614552527666092,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0170782208442688,0.0,0.0,0.0,0.03487057983875275,0.0,0.0,0.0,0.05257055163383484,0.0,0.07176687940955162,0.0,0.00017320271581411362,0.0,0.03869552165269852,0.0,0.01720217987895012,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1046985387802124,0.0,0.0,0.0,0.1043856143951416,0.0,0.0,0.0,0.15531666576862335,0.0,-0.01631844788789749,0.0,0.005281902849674225,0.0,-0.008049514144659042,0.0,0.05698744207620621,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18361061811447144,0.0,0.0,0.0,0.1596245914697647,0.0,0.0,0.0,0.23705139756202698,0.0,-0.0997503288090229,0.0,0.009669899009168148,0.0,-0.052277836948633194,0.0,0.08904151618480682,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2516523003578186,0.0,0.0,0.0,0.20020827651023865,0.0,0.0,0.0,0.2983897924423218,0.0,-0.17039813101291656,0.0,0.01313663087785244,0.0,-0.08974671363830566,0.0,0.11341199278831482,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3070250153541565,0.0,0.0,0.0,0.22535473108291626,0.0,0.0,0.0,0.3386460244655609,0.0,-0.2262108027935028,0.0,0.015623914077877998,0.0,-0.11941902339458466,0.0,0.1298476941883564,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3410935401916504,0.0,0.0,0.0,0.23156218230724335,0.0,0.0,0.0,0.35257376730442047,0.0,-0.26192162185907364,0.0,0.016842037439346313,0.0,-0.13857102021574974,0.0,0.1363028772175312,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1756519079208374,-3.3286407589912415,0.0,0.0,0.11483654379844666,-0.8528274483978748,0.0,0.0,0.17626546323299408,-1.2964767403900623,-0.13656150549650192,0.33469938207417727,0.008539343252778053,-0.004032826109323651,-0.07233107462525368,0.28066420927643776,0.06841430440545082,-0.47526033595204353
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.587064266204834,0.0,0.0,0.0,-1.6819847747683525,0.0,0.0,0.0,-2.4755053222179413,0.0,0.6683244369924068,0.0,-0.009766036964720115,0.0,0.5508047994226217,0.0,-0.9010251611471176
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.29543736577034,0.0,0.0,0.0,-1.6002262942492962,0.0,0.0,0.0,-2.1243552677333355,0.0,0.7238078629598022,0.0,-0.012575523578561842,0.0,0.5518835969269276,0.0,-0.7548118941485882
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6892067193984985,0.0,0.0,0.0,-1.4234201982617378,0.0,0.0,0.0,-1.590823009610176,0.0,0.9133870713412762,0.0,-0.01060988797689788,0.0,0.6131873931735754,0.0,-0.537201389670372
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.745934158563614,0.0,0.0,0.0,-1.1132951825857162,0.0,0.0,0.0,-0.9793657809495926,0.0,1.1872283183038235,0.0,8.489587344229221e-06,0.0,0.7168922573328018,0.0,-0.2956770360469818
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4634947776794434,0.0,0.0,0.0,-0.6701808422803879,0.0,0.0,0.0,-0.3911733627319336,0.0,1.378820277750492,0.0,0.016238785974564962,0.0,0.7794997654855251,0.0,-0.0760253518819809
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9020512700080872,0.0,0.0,0.0,-0.14789514243602753,0.0,0.0,0.0,0.08921138942241669,0.0,1.3329492881894112,0.0,0.030480464920401573,0.0,0.7246401160955429,0.0,0.08522048592567444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2150207757949829,0.0,0.0,0.0,0.3534667193889618,0.0,0.0,0.0,0.40278807282447815,0.0,1.0115411132574081,0.0,0.03614617198763881,0.0,0.5388464778661728,0.0,0.1685705967247486
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3660192489624023,0.0,0.0,0.0,0.723482109606266,0.0,0.0,0.0,0.5280595272779465,0.0,0.516674667596817,0.0,0.03156781167490408,0.0,0.2777149900794029,0.0,0.17642518505454063
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.588009834289551,0.0,0.0,0.0,0.8892009034752846,0.0,0.0,0.0,0.48309117555618286,0.0,0.025723129510879517,0.0,0.019657157827168703,0.0,0.02803206443786621,0.0,0.1281444914638996
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.255157172679901,0.0,0.0,0.0,0.8301010355353355,0.0,0.0,0.0,0.304640457034111,0.0,-0.30694976449012756,0.0,0.004856128362007439,0.0,-0.13918429613113403,0.0,0.04626084119081497
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2958947122097015,0.0,0.0,0.0,0.5721276625990868,0.0,0.0,0.0,0.029664859175682068,0.0,-0.4280604422092438,0.0,-0.009840395068749785,0.0,-0.20125433802604675,0.0,-0.053842365741729736
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.781198173761368,0.0,0.0,0.0,0.17946884036064148,0.0,0.0,0.0,-0.301399827003479,0.0,-0.40795914828777313,0.0,-0.023977586533874273,0.0,-0.19479356706142426,0.0,-0.1621807925403118
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.899079978466034,0.0,0.0,0.0,-0.2632174640893936,0.0,0.0,0.0,-0.6350431591272354,0.0,-0.3936484456062317,0.0,-0.038228612538659945,0.0,-0.19427165389060974,0.0,-0.2664843574166298
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8912235498428345,0.0,0.0,0.0,-0.6646808236837387,0.0,0.0,0.0,-0.9015534073114395,0.0,-0.5123630166053772,0.0,-0.052427651826292276,0.0,-0.26365816593170166,0.0,-0.3482624888420105
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0353492796421051,0.0,0.0,0.0,-0.9465724229812622,0.0,0.0,0.0,-1.0352656245231628,0.0,-0.7841490209102631,0.0,-0.06467455750680529,0.0,-0.4120517522096634,0.0,-0.3873450681567192
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.773552805185318,0.0,0.0,0.0,-1.061728596687317,0.0,0.0,0.0,-0.9996425360441208,0.0,-1.1015038937330246,0.0,-0.07122690440155566,0.0,-0.58256471529603,0.0,-0.36934446543455124
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3090357184410095,0.0,0.0,0.0,-1.0050516575574875,0.0,0.0,0.0,-0.7988464087247849,0.0,-1.3022654689848423,0.0,-0.06807358586229384,0.0,-0.6901421584188938,0.0,-0.29191523790359497
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6639918088912964,0.0,0.0,0.0,-0.8063852787017822,0.0,0.0,0.0,-0.4712134599685669,0.0,-1.2624071445316076,0.0,-0.05360207287594676,0.0,-0.6693077739328146,0.0,-0.16501117497682571
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8450692296028137,0.0,0.0,0.0,-0.5061198025941849,0.0,0.0,0.0,-0.0643014907836914,0.0,-0.9581402875483036,0.0,-0.02982219448313117,0.0,-0.5062910728156567,0.0,-0.005242601037025452
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8194057047367096,0.0,0.0,0.0,-0.14009326696395874,0.0,0.0,0.0,0.3756377846002579,0.0,-0.48349321441492066,0.0,-0.0022928696125745773,0.0,-0.2502619754523039,0.0,0.16577914357185364
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5530526638031006,0.0,0.0,0.0,0.2544771879911423,0.0,0.0,0.0,0.7935892790555954,0.0,0.020442670211195946,0.0,0.022219482343643904,0.0,0.0217522494494915,0.0,0.32171085476875305
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0648466646671295,0.0,0.0,0.0,0.6299123167991638,0.0,0.0,0.0,1.1294372379779816,0.0,0.4402053411467932,0.0,0.039254617877304554,0.0,0.24582576006650925,0.0,0.4380675032734871
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44391006231307983,0.0,0.0,0.0,0.9233694523572922,0.0,0.0,0.0,1.3240087777376175,0.0,0.7247841451317072,0.0,0.04787245998159051,0.0,0.3934308886528015,0.0,0.49633150920271873
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17204582691192627,0.0,0.0,0.0,1.0719191282987595,0.0,0.0,0.0,1.3379205018281937,0.0,0.8880635257810354,0.0,0.049434363609179854,0.0,0.4743334837257862,0.0,0.4888884723186493
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6485521793365479,0.0,0.0,0.0,1.0448940098285675,0.0,0.0,0.0,1.1751430109143257,0.0,0.9711278602480888,0.0,0.046396791003644466,0.0,0.5139526911079884,0.0,0.42266594246029854
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8998379111289978,0.0,0.0,0.0,0.8531536906957626,0.0,0.0,0.0,0.8696122094988823,0.0,0.9948177263140678,0.0,0.0399604527046904,0.0,0.5252084694802761,0.0,0.3112019971013069
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9115055203437805,0.0,0.0,0.0,0.539574958384037,0.0,0.0,0.0,0.4706975072622299,0.0,0.9456055238842964,0.0,0.029444016399793327,0.0,0.5002584308385849,0.0,0.16999486833810806
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.734478235244751,0.0,0.0,0.0,0.16495082527399063,0.0,0.0,0.0,0.039980560541152954,0.0,0.8000614121556282,0.0,0.014519373507937416,0.0,0.4245886579155922,0.0,0.0178375281393528
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4560321569442749,0.0,0.0,0.0,-0.20765047520399094,0.0,0.0,0.0,-0.35896673798561096,0.0,0.545070506632328,0.0,-0.0038553582271561027,0.0,0.2898178994655609,0.0,-0.12484481558203697
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16842931509017944,0.0,0.0,0.0,-0.5247579887509346,0.0,0.0,0.0,-0.6736809387803078,0.0,0.1926179975271225,0.0,-0.023239917209139094,0.0,0.10263286530971527,0.0,-0.2400641329586506
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06007179617881775,0.0,0.0,0.0,-0.75332410633564,0.0,0.0,0.0,-0.8781855925917625,0.0,-0.20492002367973328,0.0,-0.040511105908080935,0.0,-0.1078244298696518,0.0,-0.31798845157027245
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2068348228931427,0.0,0.0,0.0,-0.875115767121315,0.0,0.0,0.0,-0.9656067937612534,0.0,-0.5603402853012085,0.0,-0.05245089123491198,0.0,-0.2948349341750145,0.0,-0.3545500338077545
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28083547949790955,0.0,0.0,0.0,-0.8839521557092667,0.0,0.0,0.0,-0.9398579597473145,0.0,-0.7948163896799088,0.0,-0.05707857781089842,0.0,-0.4175584763288498,0.0,-0.3494163975119591
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2935044467449188,0.0,0.0,0.0,-0.7897414267063141,0.0,0.0,0.0,-0.8180156350135803,0.0,-0.8724050596356392,0.0,-0.05396784981712699,0.0,-0.45816125348210335,0.0,-0.3076918423175812
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25517046451568604,0.0,0.0,0.0,-0.6125360727310181,0.0,0.0,0.0,-0.6228286772966385,0.0,-0.7955090142786503,0.0,-0.043926865328103304,0.0,-0.4182925447821617,0.0,-0.23710113018751144
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17056018114089966,0.0,0.0,0.0,-0.3788277506828308,0.0,0.0,0.0,-0.3788311034440994,0.0,-0.6051462143659592,0.0,-0.02939850091934204,0.0,-0.3190109506249428,0.0,-0.14717485755681992
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.040084123611450195,0.0,0.0,0.0,-0.11902190744876862,0.0,0.0,0.0,-0.11352486908435822,0.0,-0.3643510863184929,0.0,-0.013542990200221539,0.0,-0.192948617041111,0.0,-0.049477070569992065
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12242943048477173,0.0,0.0,0.0,0.13226643204689026,0.0,0.0,0.0,0.13961493968963623,0.0,-0.12566223740577698,0.0,0.0008255941793322563,0.0,-0.0677640549838543,0.0,0.04281681030988693
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2819545567035675,0.0,0.0,0.0,0.34042857587337494,0.0,0.0,0.0,0.34762024879455566,0.0,0.08519235998392105,0.0,0.012180290650576353,0.0,0.04293899983167648,0.0,0.11820252984762192
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3923758864402771,0.0,0.0,0.0,0.48029348254203796,0.0,0.0,0.0,0.48903338611125946,0.0,0.26308130472898483,0.0,0.02035187790170312,0.0,0.1367412507534027,0.0,0.1702805981040001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4179537296295166,0.0,0.0,0.0,0.5420684814453125,0.0,0.0,0.0,0.5577877163887024,0.0,0.4045388661324978,0.0,0.025673513300716877,0.0,0.21212724968791008,0.0,0.19784793257713318
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34827813506126404,0.0,0.0,0.0,0.5269411951303482,0.0,0.0,0.0,0.5549576133489609,0.0,0.5126424133777618,0.0,0.028442731127142906,0.0,0.27074432000517845,0.0,0.2015765756368637
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19601434469223022,0.0,0.0,0.0,0.4445575177669525,0.0,0.0,0.0,0.4866085946559906,0.0,0.583847239613533,0.0,0.02863785484805703,0.0,0.31020911410450935,0.0,0.18291575834155083
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010307133197784424,0.0,0.0,0.0,0.31465981155633926,0.0,0.0,0.0,0.36912187933921814,0.0,0.5991360172629356,0.0,0.026006472762674093,0.0,0.3195018507540226,0.0,0.14616930857300758
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23051053285598755,0.0,0.0,0.0,0.16283374279737473,0.0,0.0,0.0,0.22648945450782776,0.0,0.547463446855545,0.0,0.02064686850644648,0.0,0.2920517697930336,0.0,0.0985397957265377
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4225410521030426,0.0,0.0,0.0,0.014499761164188385,0.0,0.0,0.0,0.08409954607486725,0.0,0.4334481433033943,0.0,0.013276311801746488,0.0,0.23035425692796707,0.0,0.048414431512355804
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5536362528800964,0.0,0.0,0.0,-0.10947976261377335,0.0,0.0,0.0,-0.036777183413505554,0.0,0.276833213865757,0.0,0.005149998469278216,0.0,0.14563724398612976,0.0,0.0035055913031101227
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.609886646270752,0.0,0.0,0.0,-0.19619017839431763,0.0,0.0,0.0,-0.12322552502155304,0.0,0.10936670005321503,0.0,-0.002263503847643733,0.0,0.055661238729953766,0.0,-0.030765775591135025
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5937017500400543,0.0,0.0,0.0,-0.2401292324066162,0.0,0.0,0.0,-0.17040520906448364,0.0,-0.03760140389204025,0.0,-0.007757206913083792,0.0,-0.02247896045446396,0.0,-0.05167657509446144
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5130693316459656,0.0,0.0,0.0,-0.24630054831504822,0.0,0.0,0.0,-0.18582753837108612,0.0,-0.1419471576809883,0.0,-0.01094467006623745,0.0,-0.07716622203588486,0.0,-0.06119897589087486
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3768995404243469,0.0,0.0,0.0,-0.22381991147994995,0.0,0.0,0.0,-0.18043331801891327,0.0,-0.19926372915506363,0.0,-0.012117065489292145,0.0,-0.10642874985933304,0.0,-0.06301356479525566
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19705146551132202,0.0,0.0,0.0,-0.17741210758686066,0.0,0.0,0.0,-0.15734843909740448,0.0,-0.2254791557788849,0.0,-0.011776469182223082,0.0,-0.1190008595585823,0.0,-0.0584467314183712
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004470348358154297,0.0,0.0,0.0,-0.11438131332397461,0.0,0.0,0.0,-0.12121237814426422,0.0,-0.2282286062836647,0.0,-0.010332779493182898,0.0,-0.11926274746656418,0.0,-0.04902016371488571
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003878355026245,0.0,0.0,0.0,-0.046100467443466187,0.0,0.0,0.0,-0.08051283657550812,0.0,-0.20736847072839737,0.0,-0.008191145025193691,0.0,-0.10749306529760361,0.0,-0.037366244941949844
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36608874797821045,0.0,0.0,0.0,0.015560910105705261,0.0,0.0,0.0,-0.04353150725364685,0.0,-0.1713847741484642,0.0,-0.005917367525398731,0.0,-0.0882929190993309,0.0,-0.026250630617141724
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4795551300048828,0.0,0.0,0.0,0.06043948233127594,0.0,0.0,0.0,-0.016758963465690613,0.0,-0.12836474925279617,0.0,-0.003938877489417791,0.0,-0.06583165377378464,0.0,-0.01775939017534256
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5296401679515839,0.0,0.0,0.0,0.08301883935928345,0.0,0.0,0.0,-0.0035081058740615845,0.0,-0.08619632571935654,0.0,-0.0025147339329123497,0.0,-0.04402920603752136,0.0,-0.013001728802919388
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5163565278053284,0.0,0.0,0.0,0.08278489112854004,0.0,0.0,0.0,-0.0037878751754760742,0.0,-0.05001053214073181,0.0,-0.0017119338735938072,0.0,-0.025378912687301636,0.0,-0.01204516738653183
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44495314359664917,0.0,0.0,0.0,0.06499253213405609,0.0,0.0,0.0,-0.012209266424179077,0.0,-0.023803673684597015,0.0,-0.0013888697139918804,0.0,-0.0119013711810112,0.0,-0.013131927698850632
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3265701234340668,0.0,0.0,0.0,0.03734752535820007,0.0,0.0,0.0,-0.02186521887779236,0.0,-0.01156143844127655,0.0,-0.0013784505426883698,0.0,-0.005687028169631958,0.0,-0.014108605682849884
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17766058444976807,0.0,0.0,0.0,0.005649402737617493,0.0,0.0,0.0,-0.02941899001598358,0.0,-0.01023951917886734,0.0,-0.001507112756371498,0.0,-0.005171261727809906,0.0,-0.014019571244716644
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01866072416305542,0.0,0.0,0.0,-0.024219229817390442,0.0,0.0,0.0,-0.03235861659049988,0.0,-0.013096071779727936,0.0,-0.001546845305711031,0.0,-0.006840378046035767,0.0,-0.012176856398582458
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12804865837097168,0.0,0.0,0.0,-0.04681535065174103,0.0,0.0,0.0,-0.028951838612556458,0.0,-0.01660473644733429,0.0,-0.001371302641928196,0.0,-0.008843094110488892,0.0,-0.008295103907585144
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24278387427330017,0.0,0.0,0.0,-0.057773664593696594,0.0,0.0,0.0,-0.0180806964635849,0.0,-0.019783340394496918,0.0,-0.0009328359737992287,0.0,-0.010653957724571228,0.0,-0.0023317523300647736
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3139398992061615,0.0,0.0,0.0,-0.054685771465301514,0.0,0.0,0.0,0.0005804002285003662,0.0,-0.019670650362968445,0.0,-0.00015997793525457382,0.0,-0.010699592530727386,0.0,0.005671381950378418
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3431066870689392,0.0,0.0,0.0,-0.040178000926971436,0.0,0.0,0.0,0.02392791211605072,0.0,-0.012137554585933685,0.0,0.0009277835488319397,0.0,-0.0067906454205513,0.0,0.014736410230398178
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.336591899394989,0.0,0.0,0.0,-0.01927204430103302,0.0,0.0,0.0,0.047063082456588745,0.0,0.003408081829547882,0.0,0.0021640677005052567,0.0,0.0013904646039009094,0.0,0.023249350488185883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29720067977905273,0.0,0.0,0.0,0.005057081580162048,0.0,0.0,0.0,0.06707236170768738,0.0,0.023909099400043488,0.0,0.003368733450770378,0.0,0.012229010462760925,0.0,0.030143745243549347
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2298988401889801,0.0,0.0,0.0,0.030760467052459717,0.0,0.0,0.0,0.08276216685771942,0.0,0.045552849769592285,0.0,0.004410534165799618,0.0,0.02370458096265793,0.0,0.03498988226056099
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1433849334716797,0.0,0.0,0.0,0.05498528480529785,0.0,0.0,0.0,0.09276047348976135,0.0,0.06453394889831543,0.0,0.00515524297952652,0.0,0.033798255026340485,0.0,0.037370715290308
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048629939556121826,0.0,0.0,0.0,0.07422603666782379,0.0,0.0,0.0,0.09535439312458038,0.0,0.07748473435640335,0.0,0.005469075404107571,0.0,0.04072356969118118,0.0,0.03680642694234848
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04241839051246643,0.0,0.0,0.0,0.08487924933433533,0.0,0.0,0.0,0.08883066475391388,0.0,0.08319281041622162,0.0,0.005269946996122599,0.0,0.04383400082588196,0.0,0.032892730087041855
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11810585856437683,0.0,0.0,0.0,0.08468851447105408,0.0,0.0,0.0,0.07293634116649628,0.0,0.08331183344125748,0.0,0.004597147926688194,0.0,0.04399716854095459,0.0,0.025812257081270218
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17001107335090637,0.0,0.0,0.0,0.07410906255245209,0.0,0.0,0.0,0.04998035728931427,0.0,0.07836427539587021,0.0,0.003558932803571224,0.0,0.041479989886283875,0.0,0.01656077802181244
